ID	Reference Type	Year	Author	Title	Journal Title	ISBN/ISSN	DOI	URL	Abstract	Volume	Issue	Pages	Keywords	Country	State	LatDD	LonDD	Livestock type	"If other, please specify"	Agroforestry type	"If other, please specify"	Comparator	"If other, please specify"	Productivity measure	"If other, please specify"	Effect on productivity	GHGEs/Carbon	"If multiple or other, please specify"	Effect on carbon/GHG measure	Water quantity	Water quality	Air quality	Soil erosion	Economics
Buergler2005_2108	Journal Article	2005	"Buergler, A. L.; Fike, J. H.; Burger, J. A.; Feldhake, C. R.; McKenna, J. A.; Teutsch, C. D."	Botanical composition and forage production in an emulated silvopasture	Agronomy Journal	Feb-62	10.2134/agronj2004.0308	<Go to ISI>://WOS:000231038100012; https://acsess.onlinelibrary.wiley.com/doi/full/10.2134/agronj2004.0308	"Integrating trees into pasture may increase pasture production and improve nutritive value by altering both species composition and productivity. Our objective was to determine forage yield and botanical composition in response to tree species, tree density, and slope position in an emulated silvopasture (the site had no animals). In 1995, black walnut (Juglans nigra L.) and honey locust (Gleditisia triacanthos L.) trees were planted within plots (r = 3) of predominantly tall fescue (Festuca arundinacea Schreb.) pasture. Trees were planted down slopes in rows to create low, medium, and high tree densities at shoulder-, mid-, and toe-slope positions. Sampling sites (n = 54) under field treatment combinations were harvested May to October at 35-d intervals in 2002 and 2003. Before spring, summer, and fall harvests, plots were subsampled for botanical composition. Tree species did not affect botanical composition when compared over the two seasons. Plots under honey locust trees tended to have more fescue in a dry year (2002) and more legumes and less dead herbage in a wet year (2003). Greater percentages of warm-season grasses and fewer weeds were observed at low tree density sites in 2003. Forage mass (5280,6130, and 4970 kg ha(-1) at low, medium, and high tree densities) was 16% greater under medium-density trees. Plots under black walnut yielded 13% more forage than those under honey locust (5790 vs. 5130 kg ha(-1)). Appropriately spaced trees have potential to positively alter botanical composition and can support greater forage production in a southern Appalachian silvopasture."	97	4	173-198		USA	Virginia	37.23	-80.42	Pasture without livestock		Silvopasture		Other	Different densities of planted trees	Understory/pasture production		Mixed results (positive and negative)								
Bruck2019_2121	Journal Article	2019	"Bruck, Sonia R.; Bishaw, Badege; Cushing, Tamara L.; Cubbage, Frederick W."	Modeling the Financial Potential of Silvopasture Agroforestry in Eastern North Carolina and Northeastern Oregon	Journal of Forestry	0022-1201	10.1093/jofore/fvy065	<Go to ISI>://WOS:000455413000003	"Silvopasture is the planned and managed agroecosystem in which forage, livestock, and woody perennials are integrated ""either simultaneously or sequentially on the same parcel of land."" Silvopasture can help mitigate anthropogenic climate change through carbon sequestration in perennial vegetation. We examined silvopasture, forest, and pasture systems in eastern North Carolina and northeastern Oregon. In North Carolina, we evaluated forest and agroforestry systems using loblolly and longleaf pine species. In Oregon, we evaluated forest and agroforestry systems using ponderosa pine. We based the analyses on typical forest and cattle regimes, including yields, costs, and prices obtained from the literature, and consulted with experts in the respective subjects. The financial viability of land management investments was investigated using capital budgeting techniques. Cash flows were developed using 4 percent and 6 percent real discount rates. Analysis suggests loblolly pine timber management and cattle management are more profitable than silvopasture management in eastern North Carolina. Additionally, cattle management is more profitable than silvopasture in northeastern Oregon. Longleaf pine and ponderosa pine are not profitable when solely managed for timber and can benefit financially when combined with livestock."	117	1	16-22		USA	Oregon	45.07	-118.07	Cattle		Silvopasture		Pasture without trees												Negative
Briner2012_2134	Journal Article	2012	"Briner, Simon; Hartmann, Michael; Finger, Robert; Lehmann, Bernard"	Greenhouse gas mitigation and offset options for suckler cow farms: an economic comparison for the Swiss case	Mitigation and Adaptation Strategies for Global Change	1381-2386	10.1007/s11027-011-9329-3	<Go to ISI>://WOS:000303355500001; https://link.springer.com/content/pdf/10.1007%2Fs11027-011-9329-3.pdf	"We assessed the economic suitability of 4 greenhouse gas (GHG) mitigation options and one GHG offset option for an improvement of the GHG balance of a representative Swiss suckler cow farm housing 35 Livestock units and cultivating 25 ha grassland. GHG emissions per kilogram meat in the economic optimum differ between the production systems and range from 18 to 21.9 kg CO2-eq./kg meat. Only GHG offset by agroforestry systems showed the potential to significantly reduce these emissions. Depending on the production system agroforestry systems could reduce net GHG emissions by 66% to 7.3 kg CO2-eq./kg meat in the most intensive system and by 100% in the most extensive system. In this calculation a carbon sequestration rate of 8 t CO2/ha/year was assumed. The potential of a combination of the addition of lipids to the diet, a cover of the slurry tank and the application of nitrification inhibitors only had the potential to reduce GHG emissions by 12% thereby marginal abatement costs are increasing much faster than for agroforestry systems. A reduction of the GHG emissions to 7.5 kg CO2-eq./kg meat-possible with agroforestry only-raised costs between 0.03 CHF/kg meat and 0.38 CHF/kg meat depending on the production system and the state of the system before the reduction. If GHG emissions were reduced maximally average costs ranged between 0.37 CHF/kg meat, if agroforestry had the potential to reduce net GHG emissions to 0 kg CO2-eq., to 1.17 CHF/kg meat if also other options had to be applied."	17	4	1130-&		Switzerland		46.94	7.51	Cattle		Silvopasture		Baseline from implementation		Livestock growth		Positive	Livestock offset/mitigation		Positive					Positive
Braziotis1995_2138	Journal Article	1995	"Braziotis, D. C.; Papanastasis, V. P."	Seasonal changes of understorey herbage yield in relation to light intensity and soil moisture content in a Pinus pinaster plantation	Agroforestry Systems	01674366 (ISSN)	10.1007/BF00704879	https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028851056&doi=10.1007%2fBF00704879&partnerID=40&md5=fd99f9b02cdf02064e629c80b2918c3c; https://link.springer.com/content/pdf/10.1007%2FBF00704879.pdf	"The relationship of understorey herbage yield with light intensity and soil moisture content was investigated in a 20-year-old Pinus pinaster plantation in Kilkis of Macedonia, northern Greece, in three seasons (fall, winter and spring). The plantation was thinned at three density levels, high, medium and low (2500, 1750 and 1000 trees/ha respectively) and it was seeded with Dactylis glomerata. In addition, two fertilization levels (0 and 110 N+150 P2O5 kg/ha) and grazing intensity levels (0 and 0.8 sheep/ha/yr) were applied in a split-split plot experimental design. It was found that herbage yield was highest in the ungrazed and fertilized low tree density stands in all seasons. In the medium tree density stand, although light was lacking, fertilized plots produced higher herbage yield as compared to unfertilized low tree density stands while fertilization is of no use in close stands if herbage production is the goal. Animals seemed to prefer fertilized and medium density stands. Third degree polynomial equations were the best to explain herbage variation through the seasons both in fertilized and unfertilized plots. Â© 1995 Kluwer Academic Publishers."	29	2	60-pp	fertilization; grazing; herbage; light; Pinus pinaster; soil moisture; Dactylis glomerata	Greece	Central Macedonia 	40.63	22.95	Sheep		Silvopasture		Other	Lower tree density	Understory/pasture production	Herbage yield 	Negative								
Boyer2010_2150	Journal Article	2010	"Boyer, Douglas G.; Neel, James P. S."	"Nitrate and fecal coliform concentration differences at the soil/bedrock interface in Appalachian silvopasture, pasture, and forest"	Agroforestry Systems	0167-4366	10.1007/s10457-009-9272-4	<Go to ISI>://WOS:000276739000010; https://link.springer.com/content/pdf/10.1007%2Fs10457-009-9272-4.pdf	"A major limitation to efficient forage-based livestock production in Appalachia is asynchrony of forage availability and quality with nutritional requirements of the grazer. Producers require dependable plant resources and management practices that improve the seasonal distribution and persistence of high quality herbage, sustainability and environmental integrity of the agricultural landscape. It was hypothesized that inorganic N and fecal coliform concentrations delivered in leachate to the soil/bedrock interface would be lowest in deciduous forest (HF) and highest in pasture (CP) with HF converted to silvopasture (SP) between the two. Piezometers were used to monitor water quality at the soil/bedrock interface under conventional pasture, SP, and hardwood forest. The pasture and SP were rotationally grazed by sheep during the spring to fall grazing season (2004-2008). Geometric mean fecal coliform bacteria concentrations (FC) were greatest in SP (18 FC 100 mL(-1)) with no difference between CP (7.5 FC 100 mL(-1)) and HF (5.6 FC 100 mL(-1)). Mean NO(3)-N concentration was lowest in SP (2.3 mg L(-1)) and greatest in CP (4.4 mg L(-1)) and HF (4.1 mg L(-1)), which were not significantly different. Mean NH(4)-N concentrations showed different trends with the lowest mean concentration in CP (0.5 mg L(-1)) and the greatest in SP (2.5 mg L(-1)) and HF (2.6 mg L(-1)), which were not significantly different. SP was shown to be a management option in the study area that reduces nitrate leaching, but should be considered cautiously in near-stream areas and near wells where fecal bacteria pollution can be problematic. This study makes an important contribution to our knowledge about interactions between landscape management and environmental quality of the Appalachian region. A diversity of land and forage management options are needed to maximize forage and livestock productivity while protecting surface and groundwater quality of the region."	79	1	1817-1825		USA	West Virginia	37.67	-82.29	Sheep		Silvopasture	AND forest grazing 	Pasture without trees		Understory/pasture production	forage quality and nutritional requirements 	Positive					Positive			
Bird1995_2192	Journal Article	1995	"Bird, P. R.; Kellas, J. D.; Kearney, G. A.; Cumming, K. N."	"ANIMAL PRODUCTION UNDER A SERIES OF PINUS RADIATA-PASTURE AGROFORESTRY SYSTEMS IN SOUTH-WEST VICTORIA, AUSTRALIA"	Australian Journal of Agricultural Research	Apr-09	10.1071/ar9951299	<Go to ISI>://WOS:A1995RZ13300016; https://www.publish.csiro.au/cp/AR9951299	"Liveweight and greasy wool production data from young wethers were collected for the period autumn to early summer for the years 1986 to 1994 from an on-going Pinus radiata-pasture project at Carngham, Victoria. A plantation established in 1981 on a grazing property was thinned in 1983 to give trees spaced at: (i) no trees (a grazing control), (ii) 8 m x 12 m, (iii) 4 m x 9 m, (iv) 4 m x 3 m in a 5-row belt then a 10-row pasture gap, and (v) 2 m x 3 m (original spacing). By 1989 the density of trees in these systems was slightly reduced by windthrow, animal damage and thinning to (ii) 60 trees/ha, (iii) 200 trees/ha wide-spaced, (iv) 200 trees/ha B-row belt and (v) 1360 trees/ha. All trees in systems (ii), (iii) and (iv) had been pruned to 6 m by late 1992. The sheep stocking policy was initially based on a set 10 sheep ha(-1). Since 1991 the stocking rate has been varied yearly in an attempt to maintain similar production per sheep. The pastures were re-sown in 1989 with perennial rye-grass and subterranean clover cultivars. Since 1991, wool production per ha from the 200 trees/ha wide-spaced system has been consistently less than in systems (i), (ii) and (iv). Wool production among systems differed significantly since 1992. Expressed as a percentage of wool production achieved on open pasture, the relative values for the agroforestry systems from 1990 to 1994 as follows. [GRAPHICS] The results also show a consistent advantage of the belt arrangement of trees rather than a wide-spaced layout. There are many practical advantages of the belt layout, although timber production may possibly be smaller and offset other gains."	46	6	478-487		Australia	Victoria	-37.56	143.57	Sheep		Silvopasture		Pasture without trees		Multiple	"Total productivity, livestock growth"	Mixed results (positive and negative)								Unclear from article
Bird2010_2193	Journal Article	2010	"Bird, P. R.; Kellas, J. D.; Jackson, T. T.; Kearney, G. A."	"Pinus radiata and sheep production in silvopastoral systems at Carngham, Victoria, Australia"	Agroforestry Systems	0167-4366	10.1007/s10457-009-9258-2	<Go to ISI>://WOS:000274655200003; https://link.springer.com/content/pdf/10.1007%2Fs10457-009-9258-2.pdf	"This long term experiment provides production data for evaluation of combined forestry and livestock systems. Five systems were established in Pinus radiata planted in 1981 (620 mm average annual rainfall). Sheep were introduced in 1984 and trees were pruned in several lifts. Adjusted tree stockings were (1) 60 widely spaced trees ha(-1), (2) 200 widely spaced trees ha(-1), (3) 200 trees ha(-1) in five-row belts, (4) 1,090 trees ha(-1) (unpruned) and 815 trees ha(-1), and (5) no trees (open pasture). Tree growth, wool production, liveweight gain and pasture production were measured. At year 25, tree diameter under bark at 1.3 m (DBHUB) in Systems 1, 2, 3 and 4 (unpruned) was 46.0, 39.2, 33.5 and 24.1 cm, while volume of bark-free 6-m butt-logs was 49, 117, 86 and 233 m(3) ha(-1). Inner rows of System 3 belts contained smaller trees than outer rows. Pruned System 4 trees had slightly greater diameter than unpruned trees. Pasture production declined with tree stocking and time, due to shading and competition. Wool production (WP ha(-1)) and liveweight gain (LWG ha(-1)) declined linearly from year 9 to 17 with increasing disparity among systems. In 1998 (year 17) WP ha(-1) in Systems 1, 2 and 3 was 64, 16 and 43% of that in open pasture. Further analysis is needed to evaluate the financial costs and returns of various systems under particular rotation lengths and market prices."	78	3	193-249		Australia	Victoria	-37.56	143.57	Sheep		Silvopasture		Pasture without trees		Multiple	"Total productivity, livestock growth"	Negative								
Bird2002_2195	Journal Article	2002	"Bird, P. R.; Jackson, T. T.; Kearney, G. A.; Williams, K. W."	"Effect of two tree windbreaks on adjacent pastures in south-western Victoria, Australia"	Australian Journal of Experimental Agriculture	0816-1089	10.1071/ea02016	<Go to ISI>://WOS:000178768000014; https://www.publish.csiro.au/an/EA02016	"The effects of 2 tree windbreaks on pasture production in adjoining paddocks were assessed over 4 years in a cool-temperate climate, perennial pasture area in south-western Victoria, Australia. The Willandra windbreak was 2 rows of direct-sown black wattle (Acacia mearnsii) aligned south-east-north-west. The Helm View windbreak was 4 rows of mixed Eucalyptus, Casuarina and Acacia spp., aligned east-west. Pastures at both sites had been sown to perennial ryegrass and subterranean clover. Wind direction data indicated that the north-eastern and south-western paddocks at Willandra were sheltered 39 and 28% of the time, respectively. The northern and southern paddocks at Helm View were sheltered 34 and 42% of the time, respectively. The relationship of rainfall with wind speed and direction was examined to indicate the potential of windbreaks of various orientations to protect livestock. The windbreaks had clear effects on pasture production in the competition zone along the margins of the windbreak. Average pasture production at Willandra in the zone 0.5-0.75 H (where H is the windbreak height) was 69% of open yield; production in the 0.9-1.5 H zone was 96%. At Helm View, production in the zone 0.7-1.0 H was 74% of open yield, with 81% in the zone 1.1-1.5 H. Averaged over all years, both windbreaks had no effect on pasture growth in the 2-10 H sheltered zone, although in some years there were small significant growth increases at parts of that zone in certain paddocks. Periodic soil moisture measurements at Willandra showed that water use was greater in the competition zone near the windbreak, with a difference in summer water content of the 1.2 m profile of at least 20 mm between soil 4.6 m from the windbreak and further away. The difference was due to greater water use from the deepest part of the profile. No other effects of the windbreak on soil water content were observed."	42	6	207-218		Australia	Victoria	-37.49	141.83	Sheep		Shelterbelt/Windbreak		Other	Various orientations of the windbreaks	Understory/pasture production		Mixed results (positive and negative)								
Bianchetto2015_2202	Journal Article	2015	"Bianchetto, E.; Buscemi, I.; Corona, P.; Giardina, G.; Mantia, T. la; Pasta, S."	Fitting the stocking rate with pastoral resources to manage and preserve Mediterranean forestlands: a case study	Sustainability	2071-1050	http://dx.doi.org/10.3390/su7067232	http://www.mdpi.com/2071-1050/7/6/7232/htm; https://res.mdpi.com/d_attachment/sustainability/sustainability-07-07232/article_deploy/sustainability-07-07232.pdf	"Pasture practices have affected Mediterranean forest ecosystems for millennia, and they are still quite widespread in mountainous areas. Nevertheless, in the last decades, the stability of forest ecosystems has been jeopardized due to the abandonment of traditional agro-pastoral practices, so that the gradual reduction of open areas due to progressive succession processes has caused a high increase of grazing pressure by livestock and wild ungulates feeding on forest areas. This paper aims at showing a methodological approach for evaluating the effect of applying measures in order to improve the grazing value of grasslands and ecotonal patches and lower the grazing impact on native woodlands. A protected area in Sicily (Italy) is considered as a representative case study. The analysis of remotely sensed imagery and several field surveys enabled to identify and map six different land use units subject to grazing, i.e., (1) forests; (2) grasslands (pastures dominated by palatable herbs and grasses); (3) overgrazed grasslands (dominated by poisonous and/or thorny herbs and forbs, not palatable); (4) encroached pastures; (5) roadside firebreaks (dominated by palatable herbs) with no shrubs; and (6) wooded/encroached roadside firebreaks. Several data were collected through sample plots selected within each land use unit, in order to assess their pastoral value. These data have been used to define current and optimal animal stock rates aiming at addressing pasture management planning towards a sustainable use of forestland and shrubland."	7	6	45-52	agroforestry; agroforestry systems; case studies; firebreaks; forbs; forests; grasses; grasslands; grazing; pastures; shrubs; silvopastoral systems; stocking rate; sustainability; woodlands; woody plants	Italy 	Western Sicily 	38.01	13.25	Cattle		Forest grazing		Pasture without trees		Total productivity (pasture + trees)	Improve grazing value of grasslands and lower impact on woodlands 	Positive								
Bezkorowajnyj1993_2204	Journal Article	1993	"Bezkorowajnyj, P. G.; Gordon, A. M.; McBride, R. A."	THE EFFECT OF CATTLE FOOT TRAFFIC ON SOIL COMPACTION IN A SILVO-PASTORAL SYSTEM	Agroforestry Systems	0167-4366	10.1007/bf00704922	<Go to ISI>://WOS:A1993KW92400001; https://link.springer.com/content/pdf/10.1007%2FBF00704922.pdf	"This paper reports on the extent of soil compaction due to cattle traffic around hardwood and softwood tree seedlings established in existing pasture, and subject to cattle pressure. A higher soil penetrometer resistance in the grazed areas pointed to a significant change in soil structure (i.e. dry bulk density) as a result of cattle traffic in the area. In a related experiment comparing the effect of three different levels of soil compaction on tree seedling growth and nitrogen cycling, it was found that water infiltration and nitrogen uptake were reduced in soils treated with a medium and high level of compactive effort. This resulted in a slower rate of growth of the tree seedlings. The addition of an additional nitrogen source improved seedling growth in both the medium and high density compactive treatments."	21	1	65-78		Canada	Ontario 	43.89	-80.31	Cattle		Silvopasture		Other	Soil compaction	Understory/pasture production	Seedling growth rate	Negative				Negative				
Berhongaray2013_2210	Journal Article	2013	"Berhongaray, G.; Alvarez, R.; Paepe, J. de; Caride, C.; Cantet, R."	Land use effects on soil carbon in the Argentine pampas	Geoderma	0016-7061	http://dx.doi.org/10.1016/j.geoderma.2012.07.016	http://www.sciencedirect.com/science/article/pii/S0016706112002868; https://pdf.sciencedirectassets.com/271789/1-s2.0-S0016706112X00132/1-s2.0-S0016706112002868/main.pdf?X-Amz-Security-Token=IQoJb3JpZ2luX2VjEAIaCXVzLWVhc3QtMSJHMEUCIHnsq85C8ZByCxY%2FViqe2mIHn9H76pqFyB5B0VO%2BSt66AiEA91YMQViuq%2F5sHHe%2BJbGlnJwHdZ%2B4TVgdTmzIUKqM0j8qvQMIuv%2F%2F%2F%2F%2F%2F%2F%2F%2F%2FARACGgwwNTkwMDM1NDY4NjUiDGlB74f2lISqz1lGWyqRA2ISAgH6gYI47EtBRCiLkhTURi66NyDHrK60c6BlSfd5ay9%2Fu%2FPQX4UWBKCp12ryywuo8GQHAIBzb3gpuhAuFwDCuMTFPrsHWLFkVroNWkmHNzpGKaUSp39Wcme5226V7Me4rhw1eDZUKLv57mqI967%2FENjdZyl04NCdNItkJcdrWcHtkm6SOJaaLRMJD1uePKeVF4tkST2YV9KgDPiLyHt9MUz4zbM1KRkJuBDhpbjTRGML3EYf9ujdaJV0NZ9k%2BCEBNkJFppeskQ%2FvoyD%2BhMckB4aLqRTC6wWwCjw8%2BVTAgDO%2FdnaFKgq1DV1kWguCxD%2BbvOH32GoNn%2F6PGy1LCUfradsl9EBv8BcRPcmZVvXpt5YxJrDUJWsHHHhHjRl4SXccIUwk8QFz5FoE%2BXHPBFJS76sSjwC5J7XS3oTPsxyfMrVBmlBeR9JQFYd%2BgnDvFf2VoeqcXSOoAKCNPnVdbVpw1bWlGD%2BOPkjpLsJ%2BAzTs%2FtWuS%2BwDvIqUiZSIE42%2B1dDA8qk%2BRB8cN%2Fj9XdvXFM%2FxMPmwqfIFOusBcuIxA26iqOpO1Ak78t6I%2FugLttw6hpJUSUjY%2Ff9s1mSGtZJElP2jo0%2F26%2BfLQ3xGT9QJH3dXzd81mIaZWlDsb2PS%2B%2BnfM3QH35KBGoK2KqRpSje1nKjl9KcCqxzX2qLFsJYPIehZXZaC14WMh4%2F7ySI5k3Rc6VdAfSz5jdac9M5zKbhJy0tyHkvKqNi6Y4vkmMM%2Bedz8rWhXUcuyGTOBt5wU7FEQnbU2F3cR%2BEhzu1SSTsepr6Fa6AT%2BRbt6gqKeGJnLDAceVdnYgfAn%2Bu7PSQ6qf8mRSEkf2u6cHj7LSIPhAKfnO5yYbBoF1A%3D%3D&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20200217T095108Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Credential=ASIAQ3PHCVTYZQEWRBNL%2F20200217%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=0855ba013ef135ec6f2aac2206c0b1c41217480d8cf938491e720487cc13ab6b&hash=6ef8dab668e0164a138fe63d8606370b3a2f7725bba91e8362a4f03317674d46&host=68042c943591013ac2b2430a89b270f6af2c76d8dfd086a07176afe7c76c2c61&pii=S0016706112002868&tid=spdf-d024f3fb-0874-4ed3-b63f-84fba411529e&sid=6600d5da1884e6475a2a85b800c96bdc5469gxrqb&type=client	"Our objective was to establish the pattern of variation of soil organic (SOC) and inorganic (SIC) carbon stored in surface and deep soil layers of the Argentine Pampas as affected by environmental conditions and land use. Eighty two farms, widespread over the region, were used for the study. At each farm paired treatments were sampled representing common land uses: trees, uncropped controls, seeded pastures, cropped fields and periodically flooded areas. Bulk density, SOC, SIC, texture, pH and electrical conductivity were determined to 1 m depth. Rainfall and temperature were obtained from climatic records. Significant differences were detected between treatments in SOC contents. Average SOC stocks to 1 m were: 131 t ha-1 under trees >101 t ha-1 in uncropped control >90 t ha-1 in pastures=86 t ha-1 in cropped field > and 70 t ha-1 in flooded sites. Compared with uncropped controls, SOC was significantly different in all soil layers under trees, to 75 cm depth in flooded sites and to 50 cm in pastures and cropped soils. Agriculture determined a reduction of 16% of SOC to 50 cm in sampled sites. In the 50-100 cm depth a decrease of 9% was observed, though not significant. The stratification pattern of SOC in depth was not affected by the treatments; implying that land use impacted the SOC sequestered in soil, but not its allocation in depth. SIC accounted for one third of total soil carbon, average SIC stock was 50 t C ha-1 to 1 m. Both, its stock and distribution in the profile were not affected by the treatments; with greater SIC stocks founded in deep soil layers. An artificial neural network model was developed that allowed the estimation of SOC (R2=0.64) based on climate, soil properties and land use. The model, linked to information from satellite image classification, was used for the estimation of present SOC stock of pampean soils, which accounted for 4.22+or-0.14 Gt in an area of 48.2 Mha. Using soil surveys performed during the 1960-1980 period we estimated a SOC stock of 3.96+or-0.22 Gt. Consequently, no change of total SOC stock seems to be produced in the last decades in the region. At smaller scale, counties with SOC content greater than 95 t ha-1 to 1 m depth lost carbon; increases prevailed below this threshold. Apparently, SIC reservoirs seem have not change during the last decades."	192		6-10	bulk density; carbon; carbon sequestration; classification; climate; conductivity; density; electrical conductivity; farms; land use; models; organic carbon; pastures; properties; rain; reservoirs; satellite imagery; soil; soil chemistry; soil organic matter; soil properties; soil surveys; stratification; surveys; temperature; treatment; trees; variation; woody plants	Argentina	Pampas	-37.08	-65.42	Unclear		Farm woodland		Pasture without trees					Soil organic carbon		Positive					
Bergez1997_2212	Journal Article	1997	"Bergez, J. E.; Dalziel, A. J. I.; Duller, C.; Eason, W. R.; Hoppe, G.; Lavender, R. H."	Light modification in a developing silvopastoral system in the UK: a quantitative analysis	Agroforestry Systems	0167-4366	10.1023/a:1005916925339	<Go to ISI>://WOS:A1997YL64100002; https://link.springer.com/content/pdf/10.1023%2FA%3A1005916925339.pdf	"Transmitted photosynthetically active radiation (PAR) was measured in eight-year-old silvopastoral stands at three different locations in the UK by using PAR sensors randomly distributed between four adjacent trees planted in a square pattern. Two densities (100 stems.ha(-1) and 400 stems.ha(-1)) were compared. The annual carrying capacity (live weight of the animals that a plot supports) was also recorded as an indirect figure of the overall agricultural production of the system. The silvopastoral plots received less radiation than the agricultural plot without trees, the 400 stems.ha(-1) treatment being more shaded than the 100 stems.ha(-1). Over the measurement period, on some special days, a maximum of 30% of the incoming radiation was intercepted on the 400 stem.ha(-1) treatment with the largest trees. The amount of light intercepted was highly correlated with the type of weather and the leaf area development of the trees: the brighter the day and more expanded the leaf area, the higher was the proportion of radiation intercepted by the tree. However, over the measuring period, a small amount of radiation was intercepted by the tree canopies. As a consequence, no differences were observed in the annual carrying capacity."	37	3	210-213		UK		53.6	-1.62	Sheep		Silvopasture		Pasture without trees		Understory/pasture production		No effect								
Beckert2016_2233	Journal Article	2016	"Beckert, Marvin R.; Smith, Pete; Lilly, Allan; Chapman, Stephen J."	Soil and tree biomass carbon sequestration potential of silvopastoral and woodland-pasture systems in North East Scotland	Agroforestry Systems	0167-4366	10.1007/s10457-015-9860-4	<Go to ISI>://WOS:000381222600001; https://link.springer.com/content/pdf/10.1007%2Fs10457-015-9860-4.pdf	"Managing agricultural land for carbon sequestration becomes more important with rising needs for greenhouse gas mitigation measures. Woodland establishment in upland grasslands can be a carbon sink, but soil carbon losses have also been observed. Dedicated woodland plots and silvopasture are two contrasting strategies to achieve increased carbon stocks. We compared the carbon sequestration potential of the two approaches with three tree species (Hybrid Larch, Scots Pine and Sycamore) planted on permanent pasture on an upland farm in North East Scotland, 24 years after planting. Soil organic carbon was measured in the A (similar to 0-30 cm) and B (similar to 30-50) horizons. The soil carbon was also fractionated into labile, protected and resistant pools. Litter layers were measured and tree biomass carbon was estimated using allometric equations. We found that total soil carbon stocks (A plus B horizon) were similar and did not differ significantly between treatments, but for both coniferous species silvopasture tended to have the greater soil carbon stock followed by woodland, whereas Sycamore had the greater stock in the woodland treatment; pasture had the least carbon stock. Woodland stored more carbon in the labile fractions and litter layer than both pasture and silvopasture of all treatments, which had similar levels of stabilized carbon. Biomass per tree was significantly greater in the silvopasture treatments for all species, but on a per hectare basis woodland stored significantly more carbon. Land management comparison shows that large proportions of grassland would need to be converted to woodland to provide similar carbon benefits as the integrative silvopastoral system."	90	3	927-983		UK	Scotland	57.087445	-2.094315	Mixture of sheep and cattle		Silvopasture		Baseline from implementation					Soil organic carbon		Positive					
