ID	Reference Type	Year	Author	Title	Journal Title	ISBN/ISSN	DOI	URL	Abstract	Volume	Issue	Pages	Keywords	Country	State	LatDD	LonDD	Livestock type	"If other, please specify"	Agroforestry type	"If other, please specify"	Comparator	"If other, please specify"	Productivity measure	"If other, please specify"	Effect on productivity	GHGEs/Carbon	"If multiple or other, please specify"	Effect on carbon/GHG measure	Water quantity	Water quality	Air quality	Soil erosion	Economics
Lai2014_1140	Journal Article	2014	"Lai, Roberto; Lagomarsino, Alessandra; Ledda, Luigi; Roggero, Pier Paolo"	Variation in soil C and microbial functions across tree canopy projection and open grassland microenvironments	Turkish Journal of Agriculture and Forestry	1300-011X	10.3906/tar-1303-82	<Go to ISI>://WOS:000328624300008	"Mixtures of grasslands and perennial woody crops or vineyards represent a major source of potential carbon storage or release. Understanding the spatial variability of soil properties in these ecosystems is important in determining soil constraints related to the management of soil resources. The aims of the study were 1) to explore the spatial variability associated to the trees for soil C storage and its components and reactivity; and 2) to assess the similarities between microenvironments in terms of microbial functional diversity. Eight microenvironments characterized by different long-term soil management practices and different positions with respect to woody plant canopy soil vertical projections were selected in a Mediterranean agropastoral system. Four management types were considered: pasture, hay crop, grass-covered vineyard, and tilled vineyard. Soil organic C, microbial biomass, and respiration were measured to assess C storage and dynamics, while functional diversity was determined by means of soil enzyme activities. The results showed that the microenvironmental variation of soil organic C and functional microbial diversity generated by the tree canopies in the wooded grassland can be very relevant for an accurate assessment of soil organic C content and its dynamics. The same was not applicable to vineyards, where the spatial variation of both soil organic C and functional diversity was negligible, independently of the soil management practices. These results suggest that in such systems the microscale spatial variability generated by the trees is worth of further investigation for improving our understanding of the long-term management effects on soil C dynamics."	38	1	382-384		Italy	Sardinia	40.78	9.16	Unclear		Dehesa/Montado		Pasture without trees					Soil organic carbon		Positive					
Kumar2010_1153	Journal Article	2010	"Kumar, Sandeep; Udawatta, Ranjith P.; Anderson, Stephen H."	Root length density and carbon content of agroforestry and grass buffers under grazed pasture systems in a Hapludalf	Agroforestry Systems	0167-4366	10.1007/s10457-010-9312-0	<Go to ISI>://WOS:000280784600006; https://link.springer.com/content/pdf/10.1007%2Fs10457-010-9312-0.pdf	"Enhancement of root development helps to improve soil physical properties, carbon sequestration, and water quality of streams. The objective of this study was to evaluate differences in root length density (RLD) and root and soil carbon content within grass buffer (GB), agroforestry buffer (AgB), rotationally grazed pasture (RG) and continuously grazed pasture (CG) treatments. Pasture and GB areas included red clover (Trifolium pretense L.) and lespedeza (Kummerowia stipulacea Maxim.) planted into fescue (Festuca arundinacea Schreb.) while AgB included Eastern cottonwood trees (Populus deltoids Bortr. ex Marsh.) planted into fescue. One-meter deep soil cores were collected from each treatment in August 2007 and 2008 with a soil probe. Three soil cores were sampled at six replicate sampling positions. Soil cores were collected in plastic tubes inserted inside the metal soil probe. Soils were segregated by horizons, and roots were separated into three diameter classes (0-1, 1-2, > 2 mm) by soil horizon. Root length was determined using a flatbed scanner assisted with computer software. Buffer treatments (167 cm/100 cm(3)) had 4.5 times higher RLD as compared to pasture treatments (37.3 cm/100 cm(3)). The AgB treatment had the highest (173.5 cm/100 cm(3)) RLD and CG pasture had the lowest (10.8 cm/100 cm(3)) value. Root carbon was about 3% higher for the buffers compared to RG treatment. Soil carbon was about 115% higher for the buffers compared to pasture treatments. Results from this study imply that establishment of agroforestry and GB on grazed pasture watersheds improve soil carbon accumulation and root parameters which enhance soil physical and chemical properties thus improving the environmental quality of the landscape."	80	1	41-58		USA	Missouri	39.02	-92.75	Cattle		Riparian strip		Pasture without trees					Total soil carbon		Positive					
Kremer2011_1168	Journal Article	2011	"Kremer, Robert J.; Kussman, Robert D."	Soil quality in a pecan-kura clover alley cropping system in the Midwestern USA	Agroforestry Systems	0167-4366	10.1007/s10457-011-9370-y	<Go to ISI>://WOS:000297811200010	"Intercropping alleys in agroforestry provides an income source until the tree crop produces harvestable yields. However, cultivation of annual crops decreases soil organic matter and increases soil erosion potential, especially on sloping landscapes. Perennial crops maintain a continuous soil cover, increase water infiltration, reduce soil erosion, and improve overall soil quality. The objective of this on-farm study was to assess the effects of a perennial legume, kura clover (Trifolium ambiguum M. Bieb.), on soil quality in a recently established pecan (Carya illinoinensis Wangenh. C. Koch) orchard. The pecankura clover agroforestry practice was established on deep loess soils of the Missouri River hills landscape. These silt loams are on 2-20% slopes and can be highly erosive. Kura clover, introduced as the alley crop 5 years after pecan planting, was selected based on its perennial growth habit, nitrogen-fixing ability, winter hardiness, high forage quality, and soil conservation properties. Kura clover was seeded in 2001 and harvested for hay annually beginning 2003. Soil quality indicators of total organic C, total N, water-stable aggregates, and selected soil enzymes were determined on surface soil samples collected annually after kura clover establishment. Soil organic C and activities of soil enzymes increased compared with cultivated and grass pasture control soils by the eighth year of establishment. Water-stable aggregation improved by 50% and surface soil shear strength improved significantly (P < 0.05) in alleys compared with control sites. Results illustrate that kura clover as the alley-cropped component improved soil fertility and biological activity through increased organic matter and improved soil structure, and yielded high quality forage valuable for the cattle-feeding operation. Kura clover maintained or improved soil quality, reduced soil erosion potential, and benefited pecan growth by providing a source of soil nitrogen and improving soil structure for adequate water infiltration and aeration."	83	2	209-pp		USA	Missouri	39.53	-92.98	Pasture without livestock		Silvopasture		Pasture without trees					Soil organic carbon		Positive					
Ko1993_1191	Journal Article	1993	"Ko, L. J.; Reich, P. B."	OAK TREE EFFECTS ON SOIL AND HERBACEOUS VEGETATION IN SAVANNAS AND PASTURES IN WISCONSIN	American Midland Naturalist	0003-0031	10.2307/2426272	<Go to ISI>://WOS:A1993LQ36000003	"To study tree/nontree interactions, soil characteristics, aboveground biomass and plant composition were compared in areas under and adjacent to canopies of open grown bur oaks (Quercus macrocarpa) and northern pin oak x black oak hybrids (Q. ellipsoidalis x velutina) in two savannas and two pastures in S-central Wisconsin. One savanna and one pasture were paired on loam soils, the other sites were on sandy soils. In general, soil moisture was higher below tree canopies than outside canopies during a drying trend and was similar between areas after a period of rain. Soil organic matter and potassium (K) decreased with increasing distance from tree boles on all sites, while phosphorus (P) showed a similar trend only on the pastures. Pastures had greater soil organic matter and P than savannas of similar soil texture, while the loam soil sites had higher soil pH, organic matter, K, Ca and Mg than sandy sites of similar disturbance history. Areas below canopies received 67% of the ambient rainfall and 27-48% of the ambient photosynthetically active radiation and had 2.3-5.2 C lower soil temperatures compared to areas outside the canopies. Although soil moisture, nutrient and organic matter levels seemed more favorable for plant growth under the canopies, aboveground biomass was lower below canopies compared to open areas at the two savannas, while biomass was equal between canopy and open areas on the one pasture that was measured. This indicates that other factors, such as light, were more important in determining plant biomass. For all sites, plant composition under tree canopies differed from that outside the canopies. Savanna plant species were predominantly perennial and native while pasture species were mostly perennial and exotic. Grazing, fire and previous introductions of prairie species may have been major factors in determining the prevalent species (>5% cover) for a given site. Poa spp. were more prevalent below canopies compared to open areas on all sites, despite their different disturbance histories."	130	1	277-297		USA	Wisconsin	43.06	-89.44	Cattle		Wood pasture		Pasture without trees		Understory/pasture production		Negative	Soil organic matter		Positive					
Howlett2011_1323	Journal Article	2011	"Howlett, David S.; Rosa Mosquera-Losada, M.; Nair, P. K. Ramachandran; Nair, Vimala D.; Rigueiro-Rodriguez, Antonio"	Soil Carbon Storage in Silvopastoral Systems and a Treeless Pasture in Northwestern Spain	Journal of Environmental Quality	0047-2425	10.2134/jeq2010.0145	<Go to ISI>://WOS:000289886000016; https://dl.sciencesocieties.org/publications/jeq/abstracts/40/3/825	"Soil particle size and land management practices are known to have considerable influence on carbon (C) storage in soils, but such information is lacking for silvopastoral systems in Spain. This study quantified the amounts of soil C stored at various depths to 100 cm under silvopastoral plots of radiata pine (Pinus radiata D. Don) and birch (Betula pendula Roth) in comparison to treeless pasture in Galicia, Spain. Soils were fractionated into three size classes (<53, 53-250, and 250-2000 mu m), and C stored in them and in the whole (nonfractionated) soil was determined. Overall, the C stock to 1 m ranged from 80.9 to 176.9 Mg ha(-1) in these soils. Up to 1 m depth, 78.82% of C was found in the 0- to 25-cm soil depth, with 12.9, 4.92, and 3.36% in the 25- to 50- ,50- to 75-, and 75- to 100-cm depths, respectively. Soils under birch at 0 to 25 cm stored more C in the 250- to 2000-mu m size class as compared with those under radiata pine; at that depth, pasture had more C than pine silvopasture in the smaller soil fractions (< 53 and 53-250 mu m). In the 75- to 100-cm depth, there was significantly more storage of C in the 250- to 2000-mu m fraction in both silvopastures as compared with the pasture. The higher storage of soil C in larger fraction size in lower soil depths of silvopasture suggests that planting of trees into traditional agricultural landscapes will promote longer-term storage of C in the soil."	40	3	581-593		Spain	Galicia	43.08	-7.57	Pasture without livestock		Silvopasture		Pasture without trees					Total soil carbon		Mixed results (positive and negative)					
Hale2018_1438	Journal Article	2018	"Hale, Robin; Reich, Paul; Daniel, Tom; Lake, Philip S.; Cavagnaro, Timothy R."	Assessing changes in structural vegetation and soil properties following riparian restoration	Agriculture Ecosystems & Environment	0167-8809	10.1016/j.agee.2017.09.036	<Go to ISI>://WOS:000416616100003	"Efforts are underway in many areas to restore riparian zones to arrest and/or reverse their degradation and the subsequent loss of the ecosystem services they provide. Despite strong links between edaphic conditions and riparian zone function, limited research has tested how soil properties respond to restoration, especially in an experimental context. With this important knowledge gap in mind, we established a field experiment to asssess structural vegetation and soil responses in the eight years following livestock exclusion and replanting in lowland streams in south-eastern Australia. On three streams, paired restored and control sites were experimentally established and we monitored vegetation (stem density, cover of bare ground and tree canopy, and loadings of organic matter), once beforehand, and then biennually after restoration. Selected soil properties (total carbon, total nitrogen, plant-available phosphorus) were sampled once shortly after restoration, then after another five years. Significant changes in structural vegetation occurred (e.g. decreased bare ground, increased plant stem density, organic matter, and canopy cover). In contrast, those soil properties did not respond. A mega-drought occurred throughout much of the study which was immediately followed by severe flooding. The floods redistributed organic matter at our study sites, with this effect mediated by vegetation structure: the probability of organic matter retention was positively correlated with groundcover and stem density of plants. The timing of flooding was also correlated with increased soil carbon and nitrogen, which could be due to increased productivity in these systems (for the former), or potentially due to increased fertiliser inputs or increased fixation (for the latter). Our study is the first to comprehensively and experimentally test how vegetation, litter layer and surface soil properties respond following riparian restoration, and will help guide the development and implementation of other monitoring programmes."	252		71-pp		Australia		-36.21	143.84	Sheep		Riparian strip		Baseline from implementation					Soil organic carbon		No effect		Positive			
Guevara-Escobar2002_1452	Journal Article	2002	"Guevara-Escobar, A.; Kemp, P. D.; Mackay, A. D.; Hodgson, J."	"Soil properties of a widely spaced, planted poplar (Populus deltoides)-pasture system in a hill environment"	Australian Journal of Soil Research	Apr-73	10.1071/sr01080	<Go to ISI>://WOS:000177524300014	"Planting poplars is an effective technology for controlling hill soil erosion in New Zealand pastureland. However, the effects of widely spaced poplars on soil properties are not documented. Soil was sampled from 3 soil depths (0-75, 75-150, and 150-300 mm) in poplar pasture (PP) and adjacent open pasture (OP) systems. Four sites were examined, 3 unreplicated sites with mature poplars (>29 years, 37-40 stems/ha) and a replicated experiment with immature poplars (5 years, 50-100 stems/ha). Pastures at all sites were dominated by low fertility species and were grazed by sheep and cattle. Pasture species were used in a glasshouse experiment to assess the production potential of the topsoil media (0-20 mm) from the PP and OP soils, and the OP topsoil amended with 5% poplar leaf litter. Soil pH was higher (0.5-1.2 units) in the PP than the OP at all depths, as were exchangeable cations. After 2 months incubation, OP topsoil amended with 5% leaf litter had higher soil pH than the PP or the OP topsoil. Organic C, total N, P or S, and plant-available P or S were similar in the PP and OP soils, or lower in the PP soil. Soil hydraulic characteristics, macroporosity, water aggregate stability, and bulk density were also similar in the PP and OP areas. The differences in the earthworm numbers and mass between the PP and OP areas were inconsistent. Pasture grown in the PP topsoil produced more over 11 months than treatments containing OP topsoil. In addition to increasing the stability and, hence, sustainability of hill soils at risk from erosion, poplar trees enhanced several other key attributes of the soil. The study suggested that poplars have a restoration role by accelerating soil development following the loss of topsoil from an erosion event."	40	5	592-592		New Zealand		-40.09	175.89	Mixture of sheep and cattle		Silvopasture		Pasture without trees					Soil organic carbon		No effect	No effect				
Grange2010_1474	Journal Article	2010	"Grange, I.; Rawson, A."	Soil carbon variability of a grassy woodland ecosystem in south-eastern Australia: implications for sampling	"Proceedings of the 19th World Congress of Soil Science: Soil solutions for a changing world, Brisbane, Australia, 1-6 August 2010. Symposium 1.5.1 Quantitative monitoring of soil change"			http://www.iuss.org/19th%20WCSS/Symposium/pdf/2116.pdf	"A detailed examination was conducted on two paired-sites (grassy woodland and pasture) in central NSW, Australia, to assess the efficacy of different soil sampling regimes in the context of general ecosystem carbon (C) balance. Specifically, soil organic carbon (SOC) and bulk density (BD) were measured in order to calculate carbon density (CD), used for C accounting purposes. To achieve the same levels of accuracy in estimating the mean for SOC, substantially more samples were required in the highly variable woodland surface soils, whereas sub-surface numbers were more comparable between woodland versus pasture. Woodland soil BD was generally more variable than pasture, this being reflected in the need for larger sample numbers. The SOC variability was in part related to arbitrary demarcation between the soil component and other input sources of C such as the litter and CWD layers. This emphasized the importance of delineation between C pools in an effort to reduce measurement errors. This paper examines some of the issues related to these C pools and the problems of obtaining accurate C estimations."			142-148	accuracy; biomass; bulk density; carbon; ecosystems; grassland soils; grasslands; organic carbon; pastures; sampling; soil organic matter; soil types; spatial variation; woodland grasslands; woodland soils	Australia	New South Wales	-32.08	146.26	Unclear		Wood pasture		Pasture without trees					Total carbon		Positive					
Graham2004_1477	Journal Article	2004	"Graham, S.; Wilson, B. R.; Reid, N.; Jones, H."	"Scattered paddock trees, litter chemistry, and surface soil properties in pastures of the New England Tablelands, New South Wales"	Australian Journal of Soil Research	Apr-73	10.1071/sr03065	<Go to ISI>://WOS:000225739300005	"Scattered paddock trees are widespread throughout rural Australia but their effect on soil conditions has received only limited research attention. This study investigated the influence of 3 Eucalyptus species on surface soil properties on different parent materials at both stocked and unstocked sites on the Northern Tablelands of New South Wales. Mineral soil samples to a depth of 5 cm were collected at intervals up to twice the canopy radius away from tree trunks and litter samples were collected at corresponding points. Mineral soils were analysed for pH ( CaCl2), organic carbon ( C), and extractable phosphorus ( P) concentration, while for the litter samples, P, sulfur, cations, and ash alkalinity were determined. Stocking with sheep and cattle increased surface soil acidity and C and P concentrations at each location. However, soils under E. melliodora and E. viminalis showed higher pH and increased C and P concentrations close to the tree stem irrespective of grazing. Soils under E. caliginosa, while having similar patterns of C and P, showed variable acidity patterns with instances of lower pH close to the tree stem. Spatial patterns in soil acidity were associated with the ash alkalinity of litter, indicating litter as a source of alkalinity addition to the soil surface, although different patterns of soil pH could not be fully explained by litter ash alkalinity alone. The close correlation of litter Ca content with ash alkalinity suggests that this element might be a suitable indicator of the acid amelioration capacity of different tree species."	42	8	339-348		Australia	New South Wales	-30.51	151.66	Mixture of sheep and cattle		Wood pasture	Sparse paddock trees	Other	Pasture without grazing				Soil organic carbon		Positive					
Gonzalez-Roglich2014_1488	Journal Article	2014	"Gonzalez-Roglich, Mariano; Swenson, Jennifer J.; Jobbagy, Esteban G.; Jackson, Robert B."	Shifting carbon pools along a plant cover gradient in woody encroached savannas of central Argentina	Forest Ecology and Management	0378-1127	10.1016/j.foreco.2014.07.035	<Go to ISI>://WOS:000343844200009	"Woody plant encroachment is a widespread process of land cover change driven by a combination of local land use practices and regional to global environmental changes. Increases in woody plant cover alter the distribution of carbon in the ecosystem and can affect water and nutrient cycling. Although semiarid rangelands comprise almost half of the global land surface, our understanding on the effects of woody plant encroachment on carbon stocks in these ecosystems is uncertain - studies have found both net C gains and losses. We measured, for the first time in South American semiarid savannas, ecosystem C stocks along a gradient of woody plant density across 30,000 km(2) of the Caldenal in central Argentina. We characterized changes in C stocks in live biomass (woody and herbaceous, above- and belowground), litter, and soil organic carbon (to 1.5 m depth) pools along a woody plant cover gradient (0-94%). We found a significant increase in ecosystem C stocks with increasing woody cover, with mean values of 4.5, 8.4, 12.4, and 16.5 kg C m(-2) for grasslands, shrublands, open and closed forests, respectively. Using dendrochronological data we estimated the average C accrual rate to be 104 g C m(-2) yr(-1) at the ecosystem (plant + soil) level. Woody plant cover and soil silt content were the two primary factors accounting for the variability of ecosystem C. We developed simple regression models that reliably predict soil, tree and ecosystem C stocks from basic field measurements of woody plant cover and soil silt content. These models could prove to be valuable tools for broad scale estimation if linked to regional soil maps and remotely sensed data, allowing for precise and spatially explicit estimation of C stocks and change at regional scales. (C) 2014 Elsevier B.V. All rights reserved."	331		23-24		Argentina		-43.18	-68.8	Cattle		Wood pasture		Other	Increased density of trees				Total carbon		Positive					
Gómez-Rey2011_1583	Journal Article	2011	"Gómez-Rey, Maria Xesús; Garcês, Ana; Madeira, Manuel"	Organic C distribution and N mineralization in soil of oak woodlands with improved pastures	Revista de Ciências Agrárias	0871-018X		<Go to ISI>://SCIELO:S0871-018X2011000100008	"Cork oak woodlands in Portugal are a multipurpose agroforestry system occurring in areas mostly degraded by former cereal crops and overgrazing. The objective of this study was to evaluate the effect of scattered cork oak trees (Quercus suber L.) on soil quality, considering two land use systems: unmanaged pastures and improved pastures. Soil samples were collected in a square grid around scattered cork oak trees to evaluate the spatial variability of soil bulk density and chemical properties. In soil samples taken beneath tree canopy and in the open, net N mineralization was evaluated by aerobic incubations. Also, laboratory incubations were carried out to evaluate the effect of roots (tree or/and herbaceous) and water solutions (bulk precipitation, throughfall or stemflow) on net N mineralization.Contents of organic C, total N and extractable P were increased beneath the tree canopy, and gradually decreased with the increase of distance to the tree trunk. Improved pastures established 26 years ago increased organic C (0.76 kg m-2), total N (0.06 kg m-2) and extractable P (2.70 g m-2) amounts in the 0-10 cm soil layer beneath the tree canopy relatively to those of unmanaged pastures. Net N mineralization was significantly greater (about 2 times) in soils beneath the tree canopy than in those of open areas. N mineralization was unaffected by addition of throughfall or stemflow, while a significant reduction resulted from tree roots addition, this effect being stronger for herbaceous plant roots than for tree roots. Maintenance of tree cover combined with permanent improved pastures should be considered to improve soil quality in oak woodlands of Southern Portugal. em áreas frequentemente degradadas pelo cultivo de cereais e de sobre pastoreio. O objectivo deste estudo foi avaliar a influência das árvores espaçadas na variação do C orgânico, N total e P extraível num montado (Quercus suber L.) com pastagem melhorada (instalada há 26 anos) e sujeito a gestão intensiva e noutro com a vegetação herbácea natural. Amostras de solos foram colhidas numa quadrícula em torno de sobreiros espaçados, sob a respectiva copa e fora da influência da mesma, para avaliar a variabilidade espacial da massa volúmica e propriedades químicas do solo. Estudou-se a mineralização líquida de N através de incubações aeróbias. Também se efectuaram incubações para avaliar o efeito da precipitação interna (gotejo e escorrimento pelo tronco) e das raízes das herbáceas e das árvores na mineralização líquida de N. Os teores de C, N e P foram superiores no solo da área sob a projecção vertical da copa da árvore, observando-se o seu decréscimo com o aumento da distância ao tronco da mesma. A instalação de pastagem melhorada determinou um aumento das quantidades de C orgânico (0.76 kg m-2), N total (0.06 kg m-2) e P extraível (2.70 g m-2) sob a árvore (0-10 cm) comparativamente à área com vegetação herbácea natural. A mineralização líquida de N foi significativamente superior (cerca de 2 vezes) na área sob a copa da árvore do que naquela fora da influência desta. A adição de gotejo não influenciou a mineralização líquida do N, enquanto as raízes, tanto das árvores como sobretudo da vegetação herbácea, contribuiram para o seu decréscimo. Com vista a melhorar a qualidade do solo e o sequestro de carbono, deverá ser equacionada a manutenção das árvores associada a sistemas de gestão adequados à sustentabilidade do ecossistema, que poderão passar pela instalação de pastagens melhoradas."	34	1	304-311		Portugal	Alentejo	39.04	-7.44	Sheep		Dehesa/Montado		Other	Distance from trees				Soil organic carbon		Positive					
Francaviglia2017_1597	Journal Article	2017	"Francaviglia, Rosa; Renzi, Gianluca; Ledda, Luigi; Benedetti, Anna"	"Organic carbon pools and soil biological fertility are affected by land use intensity in Mediterranean ecosystems of Sardinia, Italy"	Science of the Total Environment	0048-9697	10.1016/j.scitotenv.2017.05.021	<Go to ISI>://WOS:000405252000082	"Soil quality is mainly studied from the chemical and physical point of view, whereas soil biochemical and microbiological parameters are relatively more scarcely explored to assess the effect of management practices. This study aimed to evaluate soil organic carbon (SOC) and its pools; soil microbial activity parameters; and the Biological Fertility Index (BR), in six land uses characteristics of the Mediterranean basin in north-eastern Sardinia. These land uses differed in management intensity and consisted of: tilled vineyard (TV), no tilled grassed vineyard (GV), former vineyards (FV), hay crop and pasture (HC and PA), cork oak forest (CO). Significant differences among ecosystems were found in most cases in (SOC), the related pools (total extractable carbon, humic and fulvic acids, not humified, not extractable), humification parameters (degree, rate and index of humification), and soil microbial activity (microbial carbon, respiration, metabolic quotient, and mineralization quotient). Pasture and cork oak forest showed in average a better soil quality for most biochemical and microbial parameters in comparison with the other ecosystems. The index of soil biological fertility (BFI) was higher under cork oak forest which is supposed to be the most sustainable ecosystem in the long term in this environment, able to maintain soil biological fertility and microbial diversity. (C) 2017 Elsevier B.V. All rights reserved."	599		38-51		Italy	Sardinia	40.78	9.16	Mixture of sheep and cattle		Dehesa/Montado		Pasture without trees					Soil organic carbon		No effect					
Francaviglia2014_1599	Journal Article	2014	"Francaviglia, Rosa; Benedetti, Anna; Doro, Luca; Madrau, Salvatore; Ledda, Luigi"	Influence of land use on soil quality and stratification ratios under agro-silvo-pastoral Mediterranean management systems	Agriculture Ecosystems & Environment	0167-8809	10.1016/j.agee.2013.10.026	<Go to ISI>://WOS:000334002500010	"A case study from north-eastern Sardinia (Italy) in semiarid conditions is presented. Agriculture is mainly extensive and markedly agro-silvo-pastoral, and is typical of similar areas of the Mediterranean basin. The following land uses at different levels of crop intensification were considered: tilled vineyard (TV), no-tilled grassed vineyard (GV), hay crop and pasture with sparse cork oaks (HC and PA), semi-natural systems (SN, former vineyards set-aside about 30 years ago), cork oak forest (Quercus suber L.) established in the past century (CO). Some soil quality parameters were considered: soil organic carbon (SOC) and total N (TN) concentrations, stocks and their stratification ratios with depth (SRs), microbial biomass carbon (MBC) and its quotient to SOC (qmic), and C:N ratios. Both in terms of concentrations and stocks, SOC and TN were generally higher in HC, PA, CO and SN: in these land uses SOC in the topsoil were in the range 17.0-24.3 g kg(-1) and 48.9-65.4 t ha(-1); TN values were 1.07-2.08 g kg(-1) and 3.1-6.0 t ha(-1). SOC and TN SRs under the CO land use were higher than 4, quite above the proposed threshold (>> 2), >2 in GV, and >= 2.0 in PA. MBC in mg kg(-1) and qmic in mu g g(-1) were higher under CO (194 and 0.89) and GV (156 and 0.97). C:N ratios had optimum or nearly optimum (9-12) values in CO, PA and the GV, in agreement with the SRs, MBC and qmic. A positive and significant correlation was found between SOC and TN concentrations in all the land uses. (C) 2013 Elsevier B.V. All rights reserved."	183		241-275		Italy	Sardinia	40.78	9.16	Mixture of sheep and cattle		Dehesa/Montado		Pasture without trees					Soil organic carbon		No effect					
Dube2011_1762	Book Section	2011	"Dube, Francis; Thevathasan, Naresh V.; Zagal, Erick; Gordon, Andrew M.; Stolpe, Neal B.; Espinosa, Miguel"	Carbon Sequestration Potential of Silvopastoral and Other Land Use Systems in the Chilean Patagonia	Carbon Sequestration Potential of Agroforestry Systems: Opportunities and Challenges							101-127		Chile	Patagonia	-46.89	-72.76	Cattle		Silvopasture		Pasture without trees					Livestock offset/mitigation		Positive					
Dube2013_1763	Journal Article	2012	"Dube, Francis; Espinosa, Miguel; Stolpe, Neal B.; Zagal, Erick; Thevathasan, Naresh V.; Gordon, Andrew M."	"Selected carbon fluxes in Pinus ponderosa-based silvopastoral systems, exotic plantations and natural pastures on volcanic soils in the Chilean Patagonia"	Agroforestry Systems					87		525-542		Chile	Patagonia	-46.89	-72.76	Cattle		Silvopasture		Pasture without trees					Soil organic carbon		Positive					
Dube2012_1766i	Journal Article	2012	"Dube, Francis; Espinosa, Miguel; Stolpe, Neal B.; Zagal, Erick; Thevathasan, Naresh V.; Gordon, Andrew M."	"Productivity and carbon storage in silvopastoral systems with Pinus ponderosa and Trifolium spp., plantations and pasture on an Andisol in Patagonia, Chile"	Agroforestry Systems	0167-4366	10.1007/s10457-011-9471-7	<Go to ISI>://WOS:000309670200002; https://link.springer.com/content/pdf/10.1007%2Fs10457-011-9471-7.pdf	"No information is available about carbon (C) sequestration potentials in ecosystems on Andisols of the Chilean Patagonia. This study was undertaken to measure the size of C stocks in three predominant ecosystems: Pinus ponderosa-based silvopastoral systems (SPS), pine plantations (PPP) and natural pasture (PST), and examine how clover affect tree growth and stocks of soil C. The C contents of trees and pasture were determined by destructive sampling and dry combustion. Soil samples were taken at 0-5, 5-20, 20-40 cm depths in order to determine soil C and N. For PPP and SPS total aboveground tree C was 38.4 and 53.1 kg tree(-1) and belowground was 21.3 and 23.4 kg tree(-1), respectively. Annual diameter increment at breast height was 1 and 2 cm in PPP and SPS, respectively, and was significantly higher in SPS. Trees in SPS, due to lower density and the presence of leguminous pasture, demonstrated enhanced growth and C sequestration. Soil organic C (SOC) stocks at 0-40 cm depth were 193.76, 177.10 and 149.25 Mg ha(-1) in SPS, PST and PPP, respectively. The conversion of PPP to SPS and PST to PPP resulted in an increase of 44.51 Mg ha(-1) and a decrease of 27.85 Mg ha(-1) in SOC, respectively. Favorable microclimatic conditions in relation to air temperature and soil moisture were observed in SPS as well as a synergy between trees and pasture."	86	2	296-pp		Chile	Patagonia	-46.89	-72.76	Cattle		Silvopasture		Pasture without trees					Soil organic carbon	Multiple	Positive					
Dube2012_1766ii	Journal Article	2012	"Dube, Francis; Espinosa, Miguel; Stolpe, Neal B.; Zagal, Erick; Thevathasan, Naresh V.; Gordon, Andrew M."	"Productivity and carbon storage in silvopastoral systems with Pinus ponderosa and Trifolium spp., plantations and pasture on an Andisol in Patagonia, Chile"	Agroforestry Systems	0167-4366	10.1007/s10457-011-9471-7	<Go to ISI>://WOS:000309670200002; https://link.springer.com/content/pdf/10.1007%2Fs10457-011-9471-7.pdf	"No information is available about carbon (C) sequestration potentials in ecosystems on Andisols of the Chilean Patagonia. This study was undertaken to measure the size of C stocks in three predominant ecosystems: Pinus ponderosa-based silvopastoral systems (SPS), pine plantations (PPP) and natural pasture (PST), and examine how clover affect tree growth and stocks of soil C. The C contents of trees and pasture were determined by destructive sampling and dry combustion. Soil samples were taken at 0-5, 5-20, 20-40 cm depths in order to determine soil C and N. For PPP and SPS total aboveground tree C was 38.4 and 53.1 kg tree(-1) and belowground was 21.3 and 23.4 kg tree(-1), respectively. Annual diameter increment at breast height was 1 and 2 cm in PPP and SPS, respectively, and was significantly higher in SPS. Trees in SPS, due to lower density and the presence of leguminous pasture, demonstrated enhanced growth and C sequestration. Soil organic C (SOC) stocks at 0-40 cm depth were 193.76, 177.10 and 149.25 Mg ha(-1) in SPS, PST and PPP, respectively. The conversion of PPP to SPS and PST to PPP resulted in an increase of 44.51 Mg ha(-1) and a decrease of 27.85 Mg ha(-1) in SOC, respectively. Favorable microclimatic conditions in relation to air temperature and soil moisture were observed in SPS as well as a synergy between trees and pasture."	86	2	296-pp		Chile	Patagonia	-46.89	-72.76	Cattle		Silvopasture		Pasture without trees					Total carbon	Multiple	Positive					
